fetched_at,Imeino,Vehicle_No,Vehicle_Name,Company,Branch,Vehicletype,DeviceModel,Status,Power,IGN,GPS,Speed,Angle,course,Odometer,can_odometer,Latitude,Longitude,Location,POI,GPSActualTime,Datetime,Temperature,ExternalVolt,battery_percentage,satellite_count,gps_hdop,Fuel,AC,SOS,Immobilize_State,Door1,Door2,Door3,Door4,elock,Driver_First_Name,Driver_Middle_Name,Driver_Last_Name,Ibutton/RFID,Vin,mcc,mnc,cellid,lac,heartbeat,username,Altitude
2026-05-21T10:43:01,990000000002743,DEMO-2743,Demo Vehicle 2743,Demo Fleet,Branch-08,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,55,19,191,130173,0,-1.102743,36.708229,Mock Yard 08,,2026-05-21T10:44:35,2026-05-21T10:44:35,27,12.3,83,11,0.9,78,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2743,Test,User,TAG-2743,VINDEMO00002743,640,2,22743,543,1,demo-user,1143
2026-05-21T10:44:08,990000000002744,DEMO-2744,Demo Vehicle 2744,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,56,32,208,130184,0,-1.102744,36.708232,Mock Yard 09,,2026-05-21T10:45:40,2026-05-21T10:45:40,28,12.4,84,12,0.2,79,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2744,Test,User,TAG-2744,VINDEMO00002744,640,2,22744,544,0,demo-user,1144
2026-05-21T10:45:15,990000000002745,DEMO-2745,Demo Vehicle 2745,Demo Fleet,Branch-10,Truck,DEMO-TRACKER,MOVING,OFF,ON,OFF,57,45,225,130195,0,-1.102745,36.708235,Mock Yard 10,,2026-05-21T10:46:45,2026-05-21T10:46:45,20,12.5,85,8,0.3,35,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2745,Test,User,TAG-2745,VINDEMO00002745,640,2,22745,545,1,demo-user,1145
2026-05-21T10:46:22,990000000002746,DEMO-2746,Demo Vehicle 2746,Demo Fleet,Branch-11,Truck,DEMO-TRACKER,STOP,ON,ON,ON,58,58,242,130206,0,-1.102746,36.708238,Mock Yard 11,,2026-05-21T10:47:50,2026-05-21T10:47:50,21,12.6,86,9,0.4,36,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2746,Test,User,TAG-2746,VINDEMO00002746,640,2,22746,546,0,demo-user,1146
2026-05-21T10:47:29,990000000002747,DEMO-2747,Demo Vehicle 2747,Demo Fleet,Branch-12,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,59,71,259,130217,0,-1.102747,36.708241,Mock Yard 12,,2026-05-21T10:48:55,2026-05-21T10:48:55,22,12.7,87,10,0.5,37,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2747,Test,User,TAG-2747,VINDEMO00002747,640,2,22747,547,1,demo-user,1147
2026-05-21T10:48:36,990000000002748,DEMO-2748,Demo Vehicle 2748,Demo Fleet,Branch-13,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,60,84,276,130228,0,-1.102748,36.708244,Mock Yard 13,,2026-05-21T10:49:00,2026-05-21T10:49:00,23,12.8,88,11,0.6,38,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2748,Test,User,TAG-2748,VINDEMO00002748,640,2,22748,548,0,demo-user,1148
2026-05-21T10:49:43,990000000002749,DEMO-2749,Demo Vehicle 2749,Demo Fleet,Branch-14,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,61,97,293,130239,0,-1.102749,36.708247,Mock Yard 14,,2026-05-21T10:50:05,2026-05-21T10:50:05,24,12.9,89,12,0.7,39,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2749,Test,User,TAG-2749,VINDEMO00002749,640,2,22749,549,1,demo-user,1149
2026-05-21T10:50:50,990000000002750,DEMO-2750,Demo Vehicle 2750,Demo Fleet,Branch-15,Truck,DEMO-TRACKER,STOP,ON,ON,OFF,62,110,310,130250,0,-1.102750,36.708250,Mock Yard 15,,2026-05-21T10:51:10,2026-05-21T10:51:10,25,12.0,90,8,0.8,40,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2750,Test,User,TAG-2750,VINDEMO00002750,640,2,22750,550,0,demo-user,1150
2026-05-21T10:51:57,990000000002751,DEMO-2751,Demo Vehicle 2751,Demo Fleet,Branch-16,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,63,123,327,130261,0,-1.102751,36.708253,Mock Yard 16,,2026-05-21T10:52:15,2026-05-21T10:52:15,26,12.1,91,9,0.9,41,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2751,Test,User,TAG-2751,VINDEMO00002751,640,2,22751,551,1,demo-user,1151
2026-05-21T10:52:04,990000000002752,DEMO-2752,Demo Vehicle 2752,Demo Fleet,Branch-17,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,64,136,344,130272,0,-1.102752,36.708256,Mock Yard 17,,2026-05-21T10:53:20,2026-05-21T10:53:20,27,12.2,92,10,0.2,42,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2752,Test,User,TAG-2752,VINDEMO00002752,640,2,22752,552,0,demo-user,1152
2026-05-21T10:53:11,990000000002753,DEMO-2753,Demo Vehicle 2753,Demo Fleet,Branch-18,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,65,149,1,130283,0,-1.102753,36.708259,Mock Yard 18,,2026-05-21T10:54:25,2026-05-21T10:54:25,28,12.3,93,11,0.3,43,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2753,Test,User,TAG-2753,VINDEMO00002753,640,2,22753,553,1,demo-user,1153
2026-05-21T10:54:18,990000000002754,DEMO-2754,Demo Vehicle 2754,Demo Fleet,Branch-19,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,66,162,18,130294,0,-1.102754,36.708262,Mock Yard 19,,2026-05-21T10:55:30,2026-05-21T10:55:30,20,12.4,94,12,0.4,44,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2754,Test,User,TAG-2754,VINDEMO00002754,640,2,22754,554,0,demo-user,1154
2026-05-21T10:55:25,990000000002755,DEMO-2755,Demo Vehicle 2755,Demo Fleet,Branch-20,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,67,175,35,130305,0,-1.102755,36.708265,Mock Yard 20,,2026-05-21T10:56:35,2026-05-21T10:56:35,21,12.5,95,8,0.5,45,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2755,Test,User,TAG-2755,VINDEMO00002755,640,2,22755,555,1,demo-user,1155
2026-05-21T10:56:32,990000000002756,DEMO-2756,Demo Vehicle 2756,Demo Fleet,Branch-21,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,68,188,52,130316,0,-1.102756,36.708268,Mock Yard 21,,2026-05-21T10:57:40,2026-05-21T10:57:40,22,12.6,96,9,0.6,46,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2756,Test,User,TAG-2756,VINDEMO00002756,640,2,22756,556,0,demo-user,1156
2026-05-21T10:57:39,990000000002757,DEMO-2757,Demo Vehicle 2757,Demo Fleet,Branch-22,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,69,201,69,130327,0,-1.102757,36.708271,Mock Yard 22,,2026-05-21T10:58:45,2026-05-21T10:58:45,23,12.7,97,10,0.7,47,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2757,Test,User,TAG-2757,VINDEMO00002757,640,2,22757,557,1,demo-user,1157
2026-05-21T10:58:46,990000000002758,DEMO-2758,Demo Vehicle 2758,Demo Fleet,Branch-23,Truck,DEMO-TRACKER,STOP,ON,ON,ON,70,214,86,130338,0,-1.102758,36.708274,Mock Yard 23,,2026-05-21T10:59:50,2026-05-21T10:59:50,24,12.8,98,11,0.8,48,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2758,Test,User,TAG-2758,VINDEMO00002758,640,2,22758,558,0,demo-user,1158
2026-05-21T10:59:53,990000000002759,DEMO-2759,Demo Vehicle 2759,Demo Fleet,Branch-24,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,71,227,103,130349,0,-1.102759,36.708277,Mock Yard 24,,2026-05-21T10:00:55,2026-05-21T10:00:55,25,12.9,99,12,0.9,49,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2759,Test,User,TAG-2759,VINDEMO00002759,640,2,22759,559,1,demo-user,1159
2026-05-21T10:00:00,990000000002760,DEMO-2760,Demo Vehicle 2760,Demo Fleet,Branch-01,Truck,DEMO-TRACKER,STOP,OFF,OFF,OFF,72,240,120,130360,0,-1.102760,36.708280,Mock Yard 01,,2026-05-21T10:01:00,2026-05-21T10:01:00,26,12.0,60,8,0.2,50,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2760,Test,User,TAG-2760,VINDEMO00002760,640,2,22760,560,0,demo-user,1160
2026-05-21T10:01:07,990000000002761,DEMO-2761,Demo Vehicle 2761,Demo Fleet,Branch-02,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,73,253,137,130371,0,-1.102761,36.708283,Mock Yard 02,,2026-05-21T10:02:05,2026-05-21T10:02:05,27,12.1,61,9,0.3,51,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2761,Test,User,TAG-2761,VINDEMO00002761,640,2,22761,561,1,demo-user,1161
2026-05-21T10:02:14,990000000002762,DEMO-2762,Demo Vehicle 2762,Demo Fleet,Branch-03,Truck,DEMO-TRACKER,STOP,ON,ON,ON,74,266,154,130382,0,-1.102762,36.708286,Mock Yard 03,,2026-05-21T10:03:10,2026-05-21T10:03:10,28,12.2,62,10,0.4,52,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2762,Test,User,TAG-2762,VINDEMO00002762,640,2,22762,562,0,demo-user,1162
2026-05-21T10:03:21,990000000002763,DEMO-2763,Demo Vehicle 2763,Demo Fleet,Branch-04,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,75,279,171,130393,0,-1.102763,36.708289,Mock Yard 04,,2026-05-21T10:04:15,2026-05-21T10:04:15,20,12.3,63,11,0.5,53,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2763,Test,User,TAG-2763,VINDEMO00002763,640,2,22763,563,1,demo-user,1163
2026-05-21T10:04:28,990000000002764,DEMO-2764,Demo Vehicle 2764,Demo Fleet,Branch-05,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,76,292,188,130404,0,-1.102764,36.708292,Mock Yard 05,,2026-05-21T10:05:20,2026-05-21T10:05:20,21,12.4,64,12,0.6,54,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2764,Test,User,TAG-2764,VINDEMO00002764,640,2,22764,564,0,demo-user,1164
2026-05-21T10:05:35,990000000002765,DEMO-2765,Demo Vehicle 2765,Demo Fleet,Branch-06,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,77,305,205,130415,0,-1.102765,36.708295,Mock Yard 06,,2026-05-21T10:06:25,2026-05-21T10:06:25,22,12.5,65,8,0.7,55,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2765,Test,User,TAG-2765,VINDEMO00002765,640,2,22765,565,1,demo-user,1165
2026-05-21T10:06:42,990000000002766,DEMO-2766,Demo Vehicle 2766,Demo Fleet,Branch-07,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,78,318,222,130426,0,-1.102766,36.708298,Mock Yard 07,,2026-05-21T10:07:30,2026-05-21T10:07:30,23,12.6,66,9,0.8,56,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2766,Test,User,TAG-2766,VINDEMO00002766,640,2,22766,566,0,demo-user,1166
2026-05-21T10:07:49,990000000002767,DEMO-2767,Demo Vehicle 2767,Demo Fleet,Branch-08,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,79,331,239,130437,0,-1.102767,36.708301,Mock Yard 08,,2026-05-21T10:08:35,2026-05-21T10:08:35,24,12.7,67,10,0.9,57,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2767,Test,User,TAG-2767,VINDEMO00002767,640,2,22767,567,1,demo-user,1167
2026-05-21T10:08:56,990000000002768,DEMO-2768,Demo Vehicle 2768,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,80,344,256,130448,0,-1.102768,36.708304,Mock Yard 09,,2026-05-21T10:09:40,2026-05-21T10:09:40,25,12.8,68,11,0.2,58,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2768,Test,User,TAG-2768,VINDEMO00002768,640,2,22768,568,0,demo-user,1168
2026-05-21T10:09:03,990000000002769,DEMO-2769,Demo Vehicle 2769,Demo Fleet,Branch-10,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,81,357,273,130459,0,-1.102769,36.708307,Mock Yard 10,,2026-05-21T10:10:45,2026-05-21T10:10:45,26,12.9,69,12,0.3,59,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2769,Test,User,TAG-2769,VINDEMO00002769,640,2,22769,569,1,demo-user,1169
2026-05-21T10:10:10,990000000002770,DEMO-2770,Demo Vehicle 2770,Demo Fleet,Branch-11,Truck,DEMO-TRACKER,STOP,ON,ON,OFF,82,10,290,130470,0,-1.102770,36.708310,Mock Yard 11,,2026-05-21T10:11:50,2026-05-21T10:11:50,27,12.0,70,8,0.4,60,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2770,Test,User,TAG-2770,VINDEMO00002770,640,2,22770,570,0,demo-user,1170
2026-05-21T10:11:17,990000000002771,DEMO-2771,Demo Vehicle 2771,Demo Fleet,Branch-12,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,83,23,307,130481,0,-1.102771,36.708313,Mock Yard 12,,2026-05-21T10:12:55,2026-05-21T10:12:55,28,12.1,71,9,0.5,61,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2771,Test,User,TAG-2771,VINDEMO00002771,640,2,22771,571,1,demo-user,1171
2026-05-21T10:12:24,990000000002772,DEMO-2772,Demo Vehicle 2772,Demo Fleet,Branch-13,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,84,36,324,130492,0,-1.102772,36.708316,Mock Yard 13,,2026-05-21T10:13:00,2026-05-21T10:13:00,20,12.2,72,10,0.6,62,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2772,Test,User,TAG-2772,VINDEMO00002772,640,2,22772,572,0,demo-user,1172
2026-05-21T10:13:31,990000000002773,DEMO-2773,Demo Vehicle 2773,Demo Fleet,Branch-14,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,85,49,341,130503,0,-1.102773,36.708319,Mock Yard 14,,2026-05-21T10:14:05,2026-05-21T10:14:05,21,12.3,73,11,0.7,63,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2773,Test,User,TAG-2773,VINDEMO00002773,640,2,22773,573,1,demo-user,1173
2026-05-21T10:14:38,990000000002774,DEMO-2774,Demo Vehicle 2774,Demo Fleet,Branch-15,Truck,DEMO-TRACKER,STOP,ON,ON,ON,86,62,358,130514,0,-1.102774,36.708322,Mock Yard 15,,2026-05-21T10:15:10,2026-05-21T10:15:10,22,12.4,74,12,0.8,64,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2774,Test,User,TAG-2774,VINDEMO00002774,640,2,22774,574,0,demo-user,1174
2026-05-21T10:15:45,990000000002775,DEMO-2775,Demo Vehicle 2775,Demo Fleet,Branch-16,Truck,DEMO-TRACKER,MOVING,OFF,ON,OFF,87,75,15,130525,0,-1.102775,36.708325,Mock Yard 16,,2026-05-21T10:16:15,2026-05-21T10:16:15,23,12.5,75,8,0.9,65,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2775,Test,User,TAG-2775,VINDEMO00002775,640,2,22775,575,1,demo-user,1175
2026-05-21T10:16:52,990000000002776,DEMO-2776,Demo Vehicle 2776,Demo Fleet,Branch-17,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,88,88,32,130536,0,-1.102776,36.708328,Mock Yard 17,,2026-05-21T10:17:20,2026-05-21T10:17:20,24,12.6,76,9,0.2,66,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2776,Test,User,TAG-2776,VINDEMO00002776,640,2,22776,576,0,demo-user,1176
2026-05-21T10:17:59,990000000002777,DEMO-2777,Demo Vehicle 2777,Demo Fleet,Branch-18,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,89,101,49,130547,0,-1.102777,36.708331,Mock Yard 18,,2026-05-21T10:18:25,2026-05-21T10:18:25,25,12.7,77,10,0.3,67,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2777,Test,User,TAG-2777,VINDEMO00002777,640,2,22777,577,1,demo-user,1177
2026-05-21T10:18:06,990000000002778,DEMO-2778,Demo Vehicle 2778,Demo Fleet,Branch-19,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,90,114,66,130558,0,-1.102778,36.708334,Mock Yard 19,,2026-05-21T10:19:30,2026-05-21T10:19:30,26,12.8,78,11,0.4,68,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2778,Test,User,TAG-2778,VINDEMO00002778,640,2,22778,578,0,demo-user,1178
2026-05-21T10:19:13,990000000002779,DEMO-2779,Demo Vehicle 2779,Demo Fleet,Branch-20,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,91,127,83,130569,0,-1.102779,36.708337,Mock Yard 20,,2026-05-21T10:20:35,2026-05-21T10:20:35,27,12.9,79,12,0.5,69,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2779,Test,User,TAG-2779,VINDEMO00002779,640,2,22779,579,1,demo-user,1179
2026-05-21T10:20:20,990000000002780,DEMO-2780,Demo Vehicle 2780,Demo Fleet,Branch-21,Truck,DEMO-TRACKER,STOP,ON,OFF,OFF,92,140,100,130580,0,-1.102780,36.708340,Mock Yard 21,,2026-05-21T10:21:40,2026-05-21T10:21:40,28,12.0,80,8,0.6,70,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2780,Test,User,TAG-2780,VINDEMO00002780,640,2,22780,580,0,demo-user,1180
2026-05-21T10:21:27,990000000002781,DEMO-2781,Demo Vehicle 2781,Demo Fleet,Branch-22,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,93,153,117,130591,0,-1.102781,36.708343,Mock Yard 22,,2026-05-21T10:22:45,2026-05-21T10:22:45,20,12.1,81,9,0.7,71,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2781,Test,User,TAG-2781,VINDEMO00002781,640,2,22781,581,1,demo-user,1181
2026-05-21T10:22:34,990000000002782,DEMO-2782,Demo Vehicle 2782,Demo Fleet,Branch-23,Truck,DEMO-TRACKER,STOP,ON,ON,ON,94,166,134,130602,0,-1.102782,36.708346,Mock Yard 23,,2026-05-21T10:23:50,2026-05-21T10:23:50,21,12.2,82,10,0.8,72,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2782,Test,User,TAG-2782,VINDEMO00002782,640,2,22782,582,0,demo-user,1182
2026-05-21T10:23:41,990000000002783,DEMO-2783,Demo Vehicle 2783,Demo Fleet,Branch-24,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,95,179,151,130613,0,-1.102783,36.708349,Mock Yard 24,,2026-05-21T10:24:55,2026-05-21T10:24:55,22,12.3,83,11,0.9,73,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2783,Test,User,TAG-2783,VINDEMO00002783,640,2,22783,583,1,demo-user,1183
2026-05-21T10:24:48,990000000002784,DEMO-2784,Demo Vehicle 2784,Demo Fleet,Branch-01,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,0,192,168,130624,0,-1.102784,36.708352,Mock Yard 01,,2026-05-21T10:25:00,2026-05-21T10:25:00,23,12.4,84,12,0.2,74,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2784,Test,User,TAG-2784,VINDEMO00002784,640,2,22784,584,0,demo-user,1184
2026-05-21T10:25:55,990000000002785,DEMO-2785,Demo Vehicle 2785,Demo Fleet,Branch-02,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,1,205,185,130635,0,-1.102785,36.708355,Mock Yard 02,,2026-05-21T10:26:05,2026-05-21T10:26:05,24,12.5,85,8,0.3,75,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2785,Test,User,TAG-2785,VINDEMO00002785,640,2,22785,585,1,demo-user,1185
2026-05-21T10:26:02,990000000002786,DEMO-2786,Demo Vehicle 2786,Demo Fleet,Branch-03,Truck,DEMO-TRACKER,STOP,ON,ON,ON,2,218,202,130646,0,-1.102786,36.708358,Mock Yard 03,,2026-05-21T10:27:10,2026-05-21T10:27:10,25,12.6,86,9,0.4,76,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2786,Test,User,TAG-2786,VINDEMO00002786,640,2,22786,586,0,demo-user,1186
2026-05-21T10:27:09,990000000002787,DEMO-2787,Demo Vehicle 2787,Demo Fleet,Branch-04,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,3,231,219,130657,0,-1.102787,36.708361,Mock Yard 04,,2026-05-21T10:28:15,2026-05-21T10:28:15,26,12.7,87,10,0.5,77,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2787,Test,User,TAG-2787,VINDEMO00002787,640,2,22787,587,1,demo-user,1187
2026-05-21T10:28:16,990000000002788,DEMO-2788,Demo Vehicle 2788,Demo Fleet,Branch-05,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,4,244,236,130668,0,-1.102788,36.708364,Mock Yard 05,,2026-05-21T10:29:20,2026-05-21T10:29:20,27,12.8,88,11,0.6,78,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2788,Test,User,TAG-2788,VINDEMO00002788,640,2,22788,588,0,demo-user,1188
2026-05-21T10:29:23,990000000002789,DEMO-2789,Demo Vehicle 2789,Demo Fleet,Branch-06,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,5,257,253,130679,0,-1.102789,36.708367,Mock Yard 06,,2026-05-21T10:30:25,2026-05-21T10:30:25,28,12.9,89,12,0.7,79,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2789,Test,User,TAG-2789,VINDEMO00002789,640,2,22789,589,1,demo-user,1189
2026-05-21T10:30:30,990000000002790,DEMO-2790,Demo Vehicle 2790,Demo Fleet,Branch-07,Truck,DEMO-TRACKER,STOP,OFF,ON,OFF,6,270,270,130690,0,-1.102790,36.708370,Mock Yard 07,,2026-05-21T10:31:30,2026-05-21T10:31:30,20,12.0,90,8,0.8,35,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2790,Test,User,TAG-2790,VINDEMO00002790,640,2,22790,590,0,demo-user,1190
2026-05-21T10:31:37,990000000002791,DEMO-2791,Demo Vehicle 2791,Demo Fleet,Branch-08,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,7,283,287,130701,0,-1.102791,36.708373,Mock Yard 08,,2026-05-21T10:32:35,2026-05-21T10:32:35,21,12.1,91,9,0.9,36,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2791,Test,User,TAG-2791,VINDEMO00002791,640,2,22791,591,1,demo-user,1191
2026-05-21T10:32:44,990000000002792,DEMO-2792,Demo Vehicle 2792,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,8,296,304,130712,0,-1.102792,36.708376,Mock Yard 09,,2026-05-21T10:33:40,2026-05-21T10:33:40,22,12.2,92,10,0.2,37,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2792,Test,User,TAG-2792,VINDEMO00002792,640,2,22792,592,0,demo-user,1192
2026-05-21T10:33:51,990000000002793,DEMO-2793,Demo Vehicle 2793,Demo Fleet,Branch-10,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,9,309,321,130723,0,-1.102793,36.708379,Mock Yard 10,,2026-05-21T10:34:45,2026-05-21T10:34:45,23,12.3,93,11,0.3,38,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2793,Test,User,TAG-2793,VINDEMO00002793,640,2,22793,593,1,demo-user,1193
2026-05-21T10:34:58,990000000002794,DEMO-2794,Demo Vehicle 2794,Demo Fleet,Branch-11,Truck,DEMO-TRACKER,STOP,ON,ON,ON,10,322,338,130734,0,-1.102794,36.708382,Mock Yard 11,,2026-05-21T10:35:50,2026-05-21T10:35:50,24,12.4,94,12,0.4,39,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2794,Test,User,TAG-2794,VINDEMO00002794,640,2,22794,594,0,demo-user,1194
2026-05-21T10:35:05,990000000002795,DEMO-2795,Demo Vehicle 2795,Demo Fleet,Branch-12,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,11,335,355,130745,0,-1.102795,36.708385,Mock Yard 12,,2026-05-21T10:36:55,2026-05-21T10:36:55,25,12.5,95,8,0.5,40,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2795,Test,User,TAG-2795,VINDEMO00002795,640,2,22795,595,1,demo-user,1195
2026-05-21T10:36:12,990000000002796,DEMO-2796,Demo Vehicle 2796,Demo Fleet,Branch-13,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,12,348,12,130756,0,-1.102796,36.708388,Mock Yard 13,,2026-05-21T10:37:00,2026-05-21T10:37:00,26,12.6,96,9,0.6,41,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2796,Test,User,TAG-2796,VINDEMO00002796,640,2,22796,596,0,demo-user,1196
2026-05-21T10:37:19,990000000002797,DEMO-2797,Demo Vehicle 2797,Demo Fleet,Branch-14,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,13,1,29,130767,0,-1.102797,36.708391,Mock Yard 14,,2026-05-21T10:38:05,2026-05-21T10:38:05,27,12.7,97,10,0.7,42,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2797,Test,User,TAG-2797,VINDEMO00002797,640,2,22797,597,1,demo-user,1197
2026-05-21T10:38:26,990000000002798,DEMO-2798,Demo Vehicle 2798,Demo Fleet,Branch-15,Truck,DEMO-TRACKER,STOP,ON,ON,ON,14,14,46,130778,0,-1.102798,36.708394,Mock Yard 15,,2026-05-21T10:39:10,2026-05-21T10:39:10,28,12.8,98,11,0.8,43,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver2798,Test,User,TAG-2798,VINDEMO00002798,640,2,22798,598,0,demo-user,1198
